# Transient PWP + FS - unknown
# Source: E:\Github\MCP_Geostudio\training\solved_gsz
# Rain scenarios: 100, Total rows: 1950
# Units: time=days, rain=inches, PWP=psf, FS=dimensionless
#
rain_id,step,elapsed_days,step_rain_in,cum_rain_in,fs,return_period_yr,storm_duration_days,shape_param,antecedent_state,total_depth_in,n_nodes,PWP_N001,PWP_N002,PWP_N003,PWP_N004,PWP_N005,PWP_N006,PWP_N007,PWP_N008,PWP_N009,PWP_N010,PWP_N011,PWP_N012,PWP_N013,PWP_N014,PWP_N015,PWP_N016,PWP_N017,PWP_N018,PWP_N019,PWP_N020,PWP_N021,PWP_N022,PWP_N023,PWP_N024,PWP_N025,PWP_N026,PWP_N027,PWP_N028,PWP_N029,PWP_N030,PWP_N031,PWP_N032,PWP_N033,PWP_N034,PWP_N035,PWP_N036,PWP_N037,PWP_N038,PWP_N039,PWP_N040,PWP_N041,PWP_N042,PWP_N043,PWP_N044,PWP_N045,PWP_N046,PWP_N047,PWP_N048,PWP_N049,PWP_N050,PWP_N051,PWP_N052,PWP_N053,PWP_N054,PWP_N055,PWP_N056,PWP_N057,PWP_N058,PWP_N059,PWP_N060,PWP_N061,PWP_N062,PWP_N063,PWP_N064,PWP_N065,PWP_N066,PWP_N067,PWP_N068,PWP_N069,PWP_N070,PWP_N071,PWP_N072,PWP_N073,PWP_N074,PWP_N075,PWP_N076,PWP_N077,PWP_N078,PWP_N079,PWP_N080,PWP_N081,PWP_N082,PWP_N083,PWP_N084,PWP_N085,PWP_N086,PWP_N087,PWP_N088,PWP_N089,PWP_N090,PWP_N091,PWP_N092,PWP_N093,PWP_N094,PWP_N095,PWP_N096,PWP_N097,PWP_N098,PWP_N099,PWP_N100,PWP_N101,PWP_N102,PWP_N103,PWP_N104,PWP_N105,PWP_N106,PWP_N107,PWP_N108,PWP_N109,PWP_N110,PWP_N111,PWP_N112,PWP_N113,PWP_N114,PWP_N115,PWP_N116,PWP_N117,PWP_N118,PWP_N119,PWP_N120,PWP_N121,PWP_N122,PWP_N123,PWP_N124,PWP_N125,PWP_N126,PWP_N127,PWP_N128,PWP_N129,PWP_N130,PWP_N131,PWP_N132,PWP_N133,PWP_N134,PWP_N135,PWP_N136,PWP_N137,PWP_N138,PWP_N139,PWP_N140,PWP_N141,PWP_N142,PWP_N143,PWP_N144,PWP_N145,PWP_N146,PWP_N147,PWP_N148,PWP_N149,PWP_N150,PWP_N151,PWP_N152,PWP_N153,PWP_N154,PWP_N155,PWP_N156,PWP_N157,PWP_N158,PWP_N159,PWP_N160,PWP_N161,PWP_N162,PWP_N163,PWP_N164,PWP_N165,PWP_N166,PWP_N167,PWP_N168,PWP_N169,PWP_N170,PWP_N171,PWP_N172,PWP_N173,PWP_N174,PWP_N175,PWP_N176,PWP_N177,PWP_N178,PWP_N179,PWP_N180,PWP_N181,PWP_N182,PWP_N183,PWP_N184,PWP_N185,PWP_N186,PWP_N187,PWP_N188,PWP_N189,PWP_N190,PWP_N191,PWP_N192,PWP_N193,PWP_N194,PWP_N195,PWP_N196,PWP_N197,PWP_N198,PWP_N199,PWP_N200,PWP_N201
55,6,18.0,0.602362,1559.174092,0.998984,1.306,4,0.6107,wet,5.4624,201,3434.0367,2849.0103,2291.9267,1760.3417,1248.9944,749.111,499.4073,0.0,2848.9853,1248.9862,3434.0105,2291.9054,1760.3261,749.111,499.4073,0.0,2848.9001,1248.958,3433.921,2291.8325,1760.2729,749.1109,499.4073,0.0,1248.8982,3433.7326,749.1109,499.4073,0.0,2848.7203,2291.6784,1760.1599,2848.3781,1248.7828,3433.3743,2291.3839,1759.9429,749.1108,499.4072,0.0,2847.7547,2290.8439,1759.5417,1248.568,3432.7234,749.1107,499.4072,0.0,1248.1772,3431.5818,749.1105,499.407,0.0,2846.6566,2289.8824,1758.8185,3429.6528,2844.789,2288.2195,1757.5431,1247.4777,749.1102,499.4068,0.0,2841.7378,1246.2423,3426.5344,2285.4317,1755.3402,749.1094,499.4063,0.0,2836.9894,1244.0751,3421.753,2280.919,1751.6111,749.1085,499.4057,0.0,2830.0189,2273.9498,1745.3974,1240.2657,3414.8582,749.1054,499.4036,0.0,3405.5612,2820.4478,2263.8446,1735.4557,1233.1812,749.1053,499.4036,0.0,749.0847,499.3898,0.0,1219.7128,3393.8548,2808.2,2250.2669,748.1151,1720.7627,749.0864,499.3909,0.0,3380.0443,2793.5604,2233.3909,1701.1006,1198.4476,725.8521,749.0804,499.3869,0.0,3364.6742,2777.0926,2213.8209,1677.0655,1169.7802,693.9951,749.0867,499.3911,0.0,3348.41,2759.4952,2192.336,1649.5761,1135.0851,654.3935,749.0531,499.3687,0.0,2741.5084,1095.1743,3331.9565,2169.7557,1619.4568,601.8517,749.1337,499.4226,0.0,572.6046,3316.0458,2723.9223,2147.0121,1587.7473,1050.3664,542.2921,748.6956,499.1301,0.0,228.6756,2707.6227,1003.0014,3301.4563,2125.3256,1556.1899,471.141,-630.5115,-1304.3172,0.0,-62.4739,3288.9993,2693.5807,2106.2123,1527.4723,957.957,396.1416,-987.7868,-1435.8582,0.0,-320.3725,2682.7487,2091.2518,1504.6225,921.5519,339.0444,3279.4493,-1115.8729,-1435.8586,0.0,-409.4576,3273.4429,2675.9124,2081.7451,1490.0453,898.7599,303.2901,3271.3933,2673.5765,2078.489,1485.0738,890.9744,292.4092,-429.0512,-1145.7921,-1435.8586,0.0
55,7,21.0,0.602362,1559.776454,0.99898,1.306,4,0.6107,wet,5.4624,201,3467.0551,2880.8887,2320.1393,1781.8822,1260.7961,749.117,499.4114,0.0,2880.8542,1260.7848,3467.0188,2320.1099,1781.8607,749.117,499.4114,0.0,2880.7384,1260.7467,3466.8973,2320.011,1781.7885,749.117,499.4113,0.0,1260.6684,3466.6488,749.117,499.4113,0.0,2880.5016,2319.8085,1781.6405,2880.0677,1260.5237,3466.194,2319.4365,1781.3675,749.1169,499.4113,0.0,2879.3096,2318.7834,1780.8856,1260.2672,3465.4007,749.1168,499.4112,0.0,1259.8245,3464.0652,749.1165,499.411,0.0,2878.0298,2317.6731,1780.0594,3461.8958,2875.9419,2315.842,1778.6792,1259.0774,749.1162,499.4108,0.0,2872.6611,1257.8436,3458.5086,2312.9176,1776.4328,749.1153,499.4102,0.0,2867.7189,1255.8498,3453.4538,2308.4097,1772.8755,749.1149,499.4099,0.0,2860.6209,2301.7148,1767.432,1252.717,3446.2835,749.111,499.4073,0.0,3436.6553,2850.9494,2292.1921,1759.1143,1248.5592,749.1173,499.4116,0.0,749.0875,499.3917,0.0,1239.7378,3424.4363,2838.4865,2279.3169,760.7551,1746.7491,749.0906,499.3937,0.0,3409.7609,2823.2982,2262.8881,1729.3126,1223.6604,746.0477,749.0835,499.389,0.0,3393.0205,2805.7404,2243.1111,1706.652,1198.3928,719.6948,749.0891,499.3928,0.0,3374.8097,2786.4026,2220.5442,1679.2482,1165.505,683.53,749.0565,499.371,0.0,2766.0571,1125.6734,3355.8799,2195.9994,1647.9496,633.7085,749.1375,499.4251,0.0,602.781,3337.1244,2745.6574,2170.5804,1613.9314,1079.3891,573.3705,748.7089,499.1389,0.0,272.4709,2726.3534,1029.051,3319.5719,2145.8001,1579.2497,500.2695,-585.3379,-1285.8437,0.0,-24.0692,3304.3381,2709.445,2123.5708,1547.0592,980.1884,421.2041,-954.6152,-1435.8522,0.0,-291.7601,2696.2346,2105.925,1521.0246,939.8819,359.0611,3292.5135,-1096.1441,-1435.8529,0.0,-391.1689,3285.0134,2687.8231,2094.5965,1504.1983,914.1786,319.4114,3282.4431,2684.9357,2090.6948,1498.4148,905.3247,307.0476,-414.6378,-1130.9699,-1435.8529,0.0
55,8,24.0,1.521372,1561.297827,0.998977,1.306,4,0.6107,wet,5.4624,201,3496.973,2909.5827,2345.0939,1800.5209,1270.8216,749.1222,499.4148,0.0,2909.5384,1270.8071,3496.9265,2345.0562,1800.4934,749.1222,499.4148,0.0,2909.3921,1270.7592,3496.7728,2344.9315,1800.4025,749.1222,499.4148,0.0,1270.6634,3496.4669,749.1221,499.4148,0.0,2909.1008,2344.6827,1800.2209,2908.5842,1270.4925,3495.9248,2344.2409,1799.8977,749.122,499.4147,0.0,2907.7135,2343.494,1799.3495,1270.2019,3495.0123,749.1219,499.4146,0.0,1269.7226,3493.5303,749.1216,499.4144,0.0,2906.2972,2342.274,1798.4493,3491.2042,2904.0689,2340.3426,1797.0138,1268.954,749.1213,499.4142,0.0,2900.6835,1267.7577,3487.6813,2337.3846,1794.795,749.1204,499.4136,0.0,2895.7253,1265.9689,3482.5462,2333.0156,1791.4884,749.1203,499.4136,0.0,2888.7342,2326.7495,1786.8481,1263.491,3475.3612,749.1159,499.4106,0.0,3465.7348,2879.2583,2317.982,1780.1087,1261.9182,749.1277,499.4185,0.0,749.0899,499.3933,0.0,1257.1878,3453.4084,2866.9436,2306.0257,771.6131,1769.9831,749.0942,499.3961,0.0,3438.337,2851.6401,2290.3434,1754.7768,1245.7562,763.4034,749.0862,499.3908,0.0,3420.738,2833.4852,2270.7684,1733.6844,1223.7366,741.9793,749.0913,499.3942,0.0,3401.1041,2812.9324,2247.6256,1706.772,1192.7971,709.123,749.0594,499.3729,0.0,2790.7491,1153.4821,3380.1971,2221.68,1674.8545,661.791,749.1401,499.4268,0.0,624.9773,3359.0402,2768.0163,2194.1584,1639.194,1106.3718,601.4294,748.72,499.1464,0.0,307.7357,2746.1207,1053.9403,3338.8916,2166.8231,1602.0953,527.1354,-546.959,-1267.6874,0.0,9.5875,3321.1618,2726.6742,2141.9434,1567.1103,1002.1884,445.2802,-923.4862,-1435.8463,0.0,-264.3299,2711.3209,2121.9703,1538.4499,958.8294,379.3499,3307.2571,-1075.5216,-1435.8471,0.0,-371.8645,3298.3762,2701.475,2109.0443,1519.7418,930.7876,336.6404,3295.322,2698.0827,2104.5734,1513.2736,921.0643,323.0778,-398.6014,-1114.4969,-1435.8471,0.0
55,9,27.0,1.980877,1563.278704,0.998974,1.306,4,0.6107,wet,5.4624,201,3523.8619,2935.2756,2367.2204,1816.8454,1279.5137,749.1267,499.4178,0.0,2935.2221,1279.4963,3523.8057,2367.1749,1816.8123,749.1267,499.4178,0.0,2935.0475,1279.4392,3523.6222,2367.0261,1816.7039,749.1267,499.4178,0.0,1279.3278,3523.265,749.1266,499.4177,0.0,2934.7076,2366.7362,1816.4927,2934.1219,1279.1354,3522.65,2366.2362,1816.1279,749.1265,499.4177,0.0,2933.1657,2365.4187,1815.5302,1278.8195,3521.6465,749.1263,499.4176,0.0,1278.3191,3520.068,749.126,499.4174,0.0,2931.6603,2364.1291,1814.5851,3517.6648,2929.3667,2362.1603,1813.1387,1277.5518,749.1257,499.4171,0.0,2925.9852,1276.421,3514.1227,2359.2555,1811.0054,749.1248,499.4166,0.0,2921.155,1274.8587,3509.0659,2355.1301,1808.0077,749.1251,499.4168,0.0,2914.4516,2349.4048,1804.1876,1273.0137,3502.071,749.1201,499.4134,0.0,3492.7023,2905.3924,2341.509,1798.9769,1273.7735,749.137,499.4247,0.0,749.092,499.3946,0.0,1272.7157,3480.5804,2893.4971,2330.6127,781.1896,1790.998,749.0974,499.3983,0.0,3465.4836,2878.4098,2315.8796,1777.9831,1265.4967,778.7059,749.0885,499.3924,0.0,3447.4497,2860.0524,2296.8013,1758.5542,1246.5441,761.727,749.0933,499.3955,0.0,3426.8525,2838.7308,2273.4739,1732.3988,1217.586,731.9905,749.0618,499.3745,0.0,2815.183,1179.0605,3404.4388,2246.5946,1700.2757,686.9531,749.1419,499.428,0.0,642.1298,3381.3326,2790.5864,2217.4782,1663.5054,1131.6003,627.0416,748.7295,499.1527,0.0,336.793,2766.5334,1077.7602,3358.9941,2188.0966,1624.5914,552.1418,-513.9406,-1249.8392,0.0,39.4354,3339.1062,2744.9193,2161.0303,1587.4166,1023.885,468.4555,-894.3167,-1435.8403,0.0,-238.1044,2727.7063,2139.1032,1556.6495,978.1979,399.7615,3323.374,-1054.3394,-1435.8413,0.0,-351.8598,3313.2682,2716.6032,2124.8219,1536.4111,948.3275,354.7126,3309.7826,2712.7665,2119.8656,1529.3821,937.9161,340.2087,-381.2662,-1096.713,-1435.8413,0.0
55,10,30.0,2.400148,1565.678852,0.998971,1.306,4,0.6107,wet,5.4624,201,3547.9207,2958.2165,2386.8691,1831.2433,1287.1373,749.1306,499.4204,0.0,2958.1549,1287.1171,3547.8558,2386.8166,1831.2051,749.1306,499.4204,0.0,2957.9558,1287.0522,3547.6466,2386.647,1831.0817,749.1306,499.4204,0.0,1286.9281,3547.2472,749.1305,499.4203,0.0,2957.5758,2386.3233,1830.8461,2956.9375,1286.7194,3546.5766,2385.7793,1830.4499,749.1304,499.4203,0.0,2955.9246,2384.9156,1829.8205,1286.3876,3545.5126,749.1302,499.4202,0.0,1285.8804,3543.886,749.1299,499.42,0.0,2954.3762,2383.5952,1828.8583,3541.4778,2952.085,2381.6448,1827.44,1285.1343,749.1296,499.4198,0.0,2948.799,1284.0917,3538.0152,2378.8656,1825.4398,749.1288,499.4192,0.0,2944.2119,1282.7714,3533.1643,2375.066,1822.795,749.1294,499.4196,0.0,2937.9344,2369.9639,1819.8041,1281.5398,3526.5181,749.124,499.416,0.0,3517.6009,2929.4569,2363.0202,1816.0761,1284.4379,749.1453,499.4303,0.0,749.0938,499.3959,0.0,1286.7294,3505.921,2918.183,2353.279,789.784,1810.1588,749.1003,499.4002,0.0,3491.0879,2903.5652,2339.6365,1799.2837,1283.3763,792.4434,749.0907,499.3938,0.0,3472.9632,2885.3194,2321.2736,1781.5663,1267.3204,779.5166,749.0951,499.3967,0.0,3451.7952,2863.6019,2298.069,1756.3523,1240.3354,752.713,749.064,499.376,0.0,2839.1061,1202.7819,3428.2986,2270.6436,1724.3391,709.823,749.1432,499.4289,0.0,656.0029,3403.6731,2813.0809,2240.3755,1686.8901,1155.3324,650.6705,748.7378,499.1583,0.0,361.2968,2787.2933,1100.622,3379.5521,2209.4099,1646.6686,575.6223,-485.153,-1232.2903,0.0,66.2271,3357.8616,2763.8885,2180.594,1607.8301,1045.2496,490.8325,-866.9452,-1435.8343,0.0,-213.0299,2745.1138,2157.0743,1575.4196,997.8403,420.1956,3340.5784,-1032.8512,-1435.8356,0.0,-331.4028,3329.4232,2732.9451,2141.6768,1553.9703,966.5796,373.4116,3325.5666,2728.73,2136.319,1546.4945,955.6385,358.1893,-362.9262,-1077.9271,-1435.8356,0.0
55,11,31.0,1.251308,1566.93016,0.99897,1.306,4,0.6107,wet,5.4624,201,3555.6342,2965.5674,2393.1554,1835.8409,1289.5679,749.1319,499.4213,0.0,2965.5032,1289.5469,3555.5667,2393.1007,1835.8011,749.1319,499.4212,0.0,2965.2965,1289.4795,3555.3494,2392.9247,1835.6731,749.1318,499.4212,0.0,1289.3515,3554.937,749.1318,499.4212,0.0,2964.9041,2392.5905,1835.43,2964.2502,1289.138,3554.2499,2392.0335,1835.0245,749.1316,499.4211,0.0,2963.2217,2391.1571,1834.3865,1288.802,3553.1691,749.1315,499.421,0.0,1288.2941,3551.5319,749.1312,499.4208,0.0,2961.664,2389.8307,1833.4216,3549.1296,2959.3808,2387.8923,1832.0169,1287.5572,749.1309,499.4206,0.0,2956.1361,1286.5463,3545.7038,2385.1626,1830.0659,749.13,499.42,0.0,2951.6419,1285.3082,3540.9347,2381.4799,1827.5431,749.1308,499.4205,0.0,2945.5202,2376.5938,1824.8294,1284.279,3534.4207,749.1252,499.4168,0.0,3525.6735,2937.2531,2369.9752,1821.5907,1287.8701,749.148,499.4321,0.0,749.0944,499.3963,0.0,1291.2451,3514.1648,2926.2066,2360.6283,792.5489,1816.3515,749.1012,499.4008,0.0,3499.4489,2911.7708,2347.3631,1806.1838,1289.145,796.8639,749.0914,499.3942,0.0,3481.3293,2893.5942,2329.2605,1789.0409,1274.0365,785.2473,749.0956,499.3971,0.0,3460.0122,2871.7836,2306.1282,1764.1588,1247.7074,759.4011,749.0647,499.3764,0.0,2847.016,1210.4955,3436.1999,2278.5612,1732.2142,717.2124,749.1436,499.4291,0.0,660.3166,3411.1146,2820.5615,2247.956,1694.5834,1163.086,658.3423,748.7405,499.16,0.0,369.0127,2794.2419,1108.1404,3386.4443,2216.512,1653.9792,583.2911,-475.9901,-1226.4878,0.0,74.8438,3364.1928,2770.2819,2187.1602,1614.6417,1052.3335,498.2067,-858.0163,-1435.8323,0.0,-204.797,2751.02,2163.149,1581.7326,1004.4133,427.0063,3346.4238,-1025.6641,-1435.8336,0.0,-324.542,3334.9388,2738.5177,2147.4057,1559.9139,972.7351,379.7068,3330.9653,2734.1839,2141.9233,1552.3014,961.6342,364.2686,-356.7118,-1071.5656,-1435.8336,0.0
55,12,32.0,1.450374,1568.380535,0.998969,1.306,4,0.6107,wet,5.4624,201,3563.0509,2972.6322,2399.1899,1840.2478,1291.8949,749.1331,499.4221,0.0,2972.5655,1291.8731,3562.9808,2399.1331,1840.2066,749.1331,499.422,0.0,2972.3517,1291.8035,3562.756,2398.9511,1840.0742,749.133,499.422,0.0,1291.6719,3562.3319,749.133,499.422,0.0,2971.9481,2398.6075,1839.8242,2971.2806,1291.4542,3561.6303,2398.0391,1839.4107,749.1328,499.4219,0.0,2970.2396,2397.1528,1838.7661,1291.115,3560.5361,749.1327,499.4218,0.0,1290.6079,3558.8934,749.1324,499.4216,0.0,2968.6776,2395.8245,1837.8014,3556.5046,2966.4094,2393.9039,1836.4142,1289.8822,749.1321,499.4214,0.0,2963.215,1288.9051,3553.1253,2391.2306,1834.517,749.1312,499.4208,0.0,2958.8244,1287.7506,3548.4498,2387.6725,1832.1203,749.1321,499.4214,0.0,2952.8712,2383.0096,1829.6844,1286.922,3542.0827,749.1264,499.4176,0.0,3533.523,2944.8293,2376.723,1826.9302,1291.1878,749.1506,499.4338,0.0,749.095,499.3967,0.0,1295.616,3522.207,2934.0281,2367.7782,795.2216,1822.3604,749.1021,499.4014,0.0,3507.6352,2919.7975,2354.9026,1812.8941,1294.7361,801.1384,749.092,499.3947,0.0,3489.5536,2901.7199,2337.0801,1796.3288,1280.5576,790.7947,749.0962,499.3975,0.0,3468.126,2879.8524,2314.0491,1771.7946,1254.8819,765.8867,749.0654,499.3769,0.0,2854.8551,1218.0273,3444.0411,2286.3782,1739.948,724.3864,749.144,499.4294,0.0,664.364,3418.5414,2828.0165,2255.4804,1702.1768,1170.6909,665.8241,748.743,499.1617,0.0,376.3244,2801.2102,1115.5606,3393.3662,2223.6056,1661.2399,590.8124,-467.2233,-1220.7174,0.0,83.1703,3370.5932,2776.7363,2193.7638,1621.456,1059.3795,505.4998,-849.2729,-1435.8303,0.0,-196.6861,2757.0204,2169.2997,1588.0954,1011.0072,433.8134,3352.3699,-1018.459,-1435.8317,0.0,-317.6471,3340.5752,2744.206,2153.2364,1565.94,978.9549,386.0572,3336.492,2739.7611,2147.6383,1558.2026,967.71,370.4252,-350.4063,-1065.1142,-1435.8317,0.0
55,13,33.0,1.68111,1570.061645,0.998969,1.306,4,0.6107,wet,5.4624,201,3570.1803,2979.421,2404.9833,1844.4738,1294.1242,749.1342,499.4228,0.0,2979.352,1294.1018,3570.1079,2404.9246,1844.4312,749.1342,499.4228,0.0,2979.1316,1294.03,3569.8762,2404.737,1844.2948,749.1342,499.4228,0.0,1293.8953,3569.4414,749.1341,499.4227,0.0,2978.718,2404.3849,1844.0387,2978.0389,1293.6741,3568.7275,2403.8069,1843.6184,749.134,499.4227,0.0,2976.9887,2402.9134,1842.9691,1293.3327,3567.6234,749.1338,499.4225,0.0,1292.8279,3565.9803,749.1335,499.4223,0.0,2975.4271,2401.5872,1842.0076,3563.6118,2973.1804,2399.6897,1840.6416,1292.1153,749.1333,499.4222,0.0,2970.0447,1291.1741,3560.288,2397.0795,1838.8025,749.1324,499.4216,0.0,2965.7678,1290.1044,3555.7175,2393.6529,1836.5356,749.1334,499.4223,0.0,2959.9944,2389.2199,1834.3778,1289.4743,3549.5103,749.1275,499.4183,0.0,3541.154,2952.1909,2383.2712,1832.1035,1294.3981,749.1531,499.4355,0.0,749.0956,499.397,0.0,1299.8516,3530.0503,2941.6515,2374.7355,797.8087,1828.1948,749.103,499.402,0.0,3515.6469,2927.6471,2362.2603,1819.424,1300.1613,805.2781,749.0927,499.3951,0.0,3497.6337,2909.6956,2344.7358,1803.4386,1286.8963,796.1728,749.0968,499.3978,0.0,3476.132,2887.8054,2321.8329,1779.2668,1261.8715,772.1845,749.066,499.3773,0.0,2862.6182,1225.388,3451.8159,2294.0936,1747.5451,731.3615,749.1443,499.4296,0.0,668.1817,3425.9456,2835.4392,2262.9455,1709.6722,1178.1552,673.1292,748.7454,499.1633,0.0,383.2737,2808.1902,1122.8869,3400.3088,2230.6856,1668.4496,598.196,-458.8205,-1214.9787,0.0,91.2285,3377.0535,2783.2429,2200.3981,1628.2692,1066.3873,512.7156,-840.7077,-1435.8283,0.0,-188.6935,2763.106,2175.5185,1594.5019,1017.6181,440.6146,3358.4072,-1011.2427,-1435.8298,0.0,-310.7249,3346.3233,2750.001,2159.1603,1572.0411,985.2324,392.4565,3342.1372,2745.4524,2153.4555,1564.19,973.8584,376.6513,-344.0191,-1058.5829,-1435.8298,0.0
55,14,34.0,0.01,1570.071645,0.998968,1.306,4,0.6107,wet,5.4624,201,3577.0322,2985.9436,2410.5456,1848.5277,1296.2613,749.1353,499.4236,0.0,2985.8726,1296.2382,3576.9576,2410.4852,1848.4838,749.1353,499.4235,0.0,2985.6463,1296.1645,3576.7196,2410.2925,1848.3438,749.1353,499.4235,0.0,1296.027,3576.2755,749.1352,499.4235,0.0,2985.2238,2409.933,1848.0824,2984.5352,1295.803,3575.5515,2409.3471,1847.6565,749.1351,499.4234,0.0,2983.4791,2408.4492,1847.0046,1295.4603,3574.4408,749.1349,499.4233,0.0,1294.9594,3572.8023,749.1346,499.4231,0.0,2981.9225,2407.129,1846.049,3570.4607,2979.7035,2405.2598,1844.7077,1294.2616,749.1344,499.4229,0.0,2976.6343,1293.3582,3567.201,2402.7186,1842.9306,749.1335,499.4223,0.0,2972.4801,1292.3744,3562.7454,2399.4301,1840.7967,749.1346,499.4231,0.0,2966.897,2395.2329,1838.9174,1291.9412,3556.7102,749.1286,499.4191,0.0,3548.5716,2959.3439,2389.6273,1837.1185,1297.5072,749.1555,499.4371,0.0,749.0961,499.3974,0.0,1303.9599,3537.6978,2949.0808,2381.5066,800.3158,1833.8631,749.1038,499.4025,0.0,3523.4852,2935.3218,2369.4415,1825.7819,1305.4307,809.2924,749.0933,499.3955,0.0,3505.5684,2917.5217,2352.2313,1810.3783,1293.0639,801.3934,749.0973,499.3982,0.0,3484.0268,2895.6406,2329.4813,1786.5821,1268.6872,778.3079,749.0666,499.3777,0.0,2870.3012,1232.5875,3459.5187,2301.7069,1755.0103,738.1525,749.1446,499.4298,0.0,671.8005,3433.3202,2842.8238,2270.3486,1717.0717,1185.4864,680.2698,748.7478,499.1649,0.0,389.8977,2815.1747,1130.1231,3407.2641,2237.7473,1675.6077,605.4507,-450.7524,-1209.2715,0.0,99.0386,3383.5649,2789.7937,2207.0568,1635.0778,1073.3569,519.8575,-832.3131,-1435.8263,0.0,-180.8153,2769.268,2181.798,1600.9463,1024.242,447.4076,3364.5267,-1004.0215,-1435.8279,0.0,-303.7819,3352.1736,2755.8938,2165.1692,1578.2099,991.5612,398.8985,3347.8917,2751.2488,2159.3663,1570.2558,980.0721,382.9398,-337.5592,-1051.981,-1435.8279,0.0
55,15,36.0,0.02,1570.091645,0.998966,1.306,4,0.6107,wet,5.4624,201,3589.7034,2998.002,2420.8196,1856.0074,1300.2008,749.1374,499.4249,0.0,2997.9277,1300.1766,3589.6253,2420.7564,1855.9614,749.1373,499.4249,0.0,2997.6921,1300.1,3589.3776,2420.5559,1855.8158,749.1373,499.4249,0.0,1299.9586,3588.9201,749.1372,499.4248,0.0,2997.257,2420.1858,1855.5468,2996.5575,1299.7315,3588.1845,2419.591,1855.1149,749.1371,499.4247,0.0,2995.5018,2418.6946,1854.465,1299.3904,3587.0737,749.1369,499.4246,0.0,1298.9023,3585.4625,749.1367,499.4244,0.0,2993.9727,2417.4009,1853.5315,3583.1988,2991.8315,2415.6065,1852.2525,1298.2406,749.1364,499.4243,0.0,2988.9223,1297.4192,3580.0964,2413.2249,1850.6131,749.1356,499.4237,0.0,2985.0446,1296.6109,3575.9054,2410.2339,1848.7565,749.1369,499.4246,0.0,2979.8761,2406.5272,1847.4338,1296.5646,3570.2539,749.1307,499.4204,0.0,3562.5977,2972.8626,2401.624,1846.569,1303.3595,749.1601,499.4402,0.0,749.0971,499.3981,0.0,1311.7193,3552.242,2963.2006,2394.3519,805.0453,1844.5907,749.1054,499.4036,0.0,3538.4862,2949.9964,2383.1381,1837.8669,1315.4122,816.8783,749.0945,499.3963,0.0,3520.8593,2932.5855,2366.6119,1823.6317,1304.787,811.2815,749.0983,499.3989,0.0,3499.3587,2910.8346,2344.254,1800.6314,1281.6971,789.942,749.0678,499.3785,0.0,2885.3274,1246.4082,3474.6085,2316.5279,1769.4468,751.0936,749.1451,499.4302,0.0,678.4181,3447.9095,2857.4062,2284.8938,1731.5043,1199.6676,693.9736,748.7521,499.1678,0.0,402.0799,2829.116,1144.2628,3421.173,2251.7692,1689.7146,619.5047,-435.7561,-1197.9679,0.0,113.8035,3396.7326,2803.0167,2220.4298,1648.6542,1087.1436,533.8707,-816.1457,-1435.8223,0.0,-165.4839,2781.8363,2194.5464,1613.9467,1037.5166,460.9467,3377.0295,-989.5968,-1435.824,0.0,-289.8537,3364.216,2768.0044,2177.4671,1590.7663,1004.3794,411.9123,3359.7696,2763.1952,2171.5002,1582.6452,992.7096,395.7145,-324.4123,-1038.5603,-1435.824,0.0
